FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2309,3,580,PAN,3,BOG,11,9,169,1,2,2,8,2,8517629000,11,11,U,2,156,150,2600,10265450,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,169,1,2,2,8,2,9506999000,11,11,U,1,0,0,1,2032,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,169,1,104,2,8,2,101299000,11,11,U,2,1080,680,3100,12240970,0.0,2200.0,0.0,500.0
2309,3,580,PAN,3,BOG,11,9,169,1,107,2,8,2,8471490000,11,11,U,1,33,30,600,2370552,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,169,1,107,2,8,2,9402909000,11,11,U,1,28,25,500,1975460,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,169,1,198,2,8,2,3004902900,11,33,KG,29,37,29,37988,149226361,0.0,759.74,12.55,0.0
2309,3,580,PAN,3,BOG,11,9,169,1,198,2,8,2,6307909000,11,11,U,158,31,20,163,648103,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,169,1,198,2,8,2,8504409090,5,11,U,18,2033,1890,158076,642319695,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,169,1,198,2,8,2,8504509000,5,11,U,10,304,287,5879,23890363,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,239,1,198,1,2,1,5407510000,11,82,M2,49,10,9,104,404826,98.06,7.13,0.03,0.0
2309,3,580,PAN,3,BOG,11,9,239,1,198,1,2,1,5407520000,11,82,M2,81,12,11,156,610228,134.77,10.74,0.04,0.0
2309,3,580,PAN,3,BOG,11,9,239,1,198,1,2,1,5407910000,11,82,M2,203,29,26,404,1579021,390.75,27.8,0.12,0.0
2309,3,580,PAN,3,BOG,11,9,239,1,198,1,2,1,5407920000,11,82,M2,118,17,15,235,917608,217.89,16.15,0.07,0.0
2309,3,580,PAN,3,BOG,11,9,239,1,198,1,2,1,5407940000,11,82,M2,239,27,24,511,1995412,476.74,35.13,0.15,0.0
2309,3,580,PAN,3,BOG,11,9,239,1,198,1,2,1,5513110090,11,82,M2,3,1,0,8,30007,6.31,0.53,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,239,1,198,1,2,1,6005360000,11,33,KG,51,58,51,406,1587304,301.78,27.94,0.12,0.0
2309,3,580,PAN,3,BOG,11,9,239,1,198,1,2,1,6005370000,11,33,KG,140,158,140,1126,4397760,952.22,77.42,0.34,0.0
2309,3,580,PAN,3,BOG,11,9,239,1,198,1,2,1,6006310000,11,33,KG,8,9,8,80,312108,61.81,5.49,0.02,0.0
2309,3,580,PAN,3,BOG,11,9,239,1,198,1,2,1,6006320000,11,33,KG,29,33,29,286,1117462,221.03,19.67,0.09,0.0
2309,3,580,PAN,3,BOG,11,9,239,1,198,1,8,2,5515110000,13,82,M2,46,11,10,123,479415,0.0,9.85,0.52,0.0
2309,3,580,PAN,3,BOG,11,9,239,1,198,1,8,2,6005360000,13,33,KG,16,18,16,114,445422,0.0,9.15,0.48,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,2,2,603199090,11,11,U,11750,597,565,3814,15431605,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,2,2,8208900000,11,11,U,2,4,4,620,2435534,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,6,1,603121000,11,11,U,1600,15,15,252,989927,252.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,6,1,603129000,11,11,U,6800,245,239,1088,4273969,1088.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,1,603129000,11,11,U,9000,302,255,1296,5238282,1247.21,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,1,4901999000,11,11,U,500,149,149,2490,10117766,2490.0,900.0,30.0,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,1,5407520000,11,82,M2,805,213,207,2175,8838702,1932.24,140.69,0.53,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,1,5407530000,11,82,M2,125,14,13,246,998896,231.61,15.9,0.06,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,1,5407920000,11,82,M2,177,21,21,357,1449157,331.12,23.07,0.09,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,1,6004100000,11,33,KG,36,37,36,482,1959149,414.72,31.18,0.12,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,1,6005360000,11,33,KG,50,52,50,400,1625954,297.96,25.88,0.1,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,1,6005370000,11,33,KG,33,34,33,259,1052045,218.78,16.75,0.06,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,1,6006310000,11,33,KG,20,21,20,209,850461,165.04,13.54,0.05,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,603110000,11,11,U,6250,329,319,1250,5079200,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,603199090,11,11,U,40,5,5,11,45313,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,5210410000,11,82,M2,61,24,7,139,564604,0.0,5.0,1.0,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,7326909000,11,11,U,30,21,18,450,1840257,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,8207131000,11,11,U,30,71,69,170,698504,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,8302490000,11,11,U,12,180,177,3720,14613202,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,8437101100,11,11,U,1,57,24,1493,6066596,0.0,500.0,70.0,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,9025199000,11,11,U,10,5,4,363,1416844,0.0,6.41,1.17,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,9025809000,11,11,U,9,4,4,326,1275215,0.0,5.77,1.05,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,9027300000,11,11,U,3,1,1,109,425085,0.0,1.92,0.35,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,9027810000,11,11,U,8,4,4,290,1133546,0.0,5.12,0.94,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,9027899000,11,11,U,8,4,4,290,1133546,0.0,5.12,0.94,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,9030310000,11,11,U,106,49,47,3845,15019276,0.0,67.9,12.4,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,9030320000,11,11,U,3,1,1,109,425085,0.0,1.92,0.35,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,9030330000,11,11,U,10,5,4,363,1416922,0.0,6.41,1.17,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,9030390000,11,11,U,100,46,44,3628,14169146,0.0,64.06,11.7,0.0
2309,3,580,PAN,3,BOG,11,9,249,1,198,1,8,2,9030400000,11,11,U,73,33,32,2648,10343463,0.0,46.76,8.54,0.0
2309,3,580,PAN,3,BOG,17,9,169,1,198,1,8,2,8438809000,17,11,U,1,70,60,5126,20021900,0.0,533.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,2,1,3304200000,25,33,KG,61,62,61,1504,6152020,1328.53,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,2,1,3304990000,25,33,KG,33,34,33,211,864757,207.3,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,2,2,3304990000,25,33,KG,6,6,6,62,251543,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,8,1,603110000,25,11,U,41500,1331,481,9960,39817490,9936.29,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,8,1,603129000,25,11,U,106000,4175,1510,15108,60397856,14290.42,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,8,1,3004101000,25,33,KG,514,537,514,44172,179009202,37910.82,636.35,8.39,84.1
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,8,1,3004201900,25,33,KG,586,657,586,26368,106745872,18365.08,423.24,5.01,161.28
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,8,1,3004321900,25,33,KG,263,274,263,45348,183684117,44190.03,660.52,8.61,87.81
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,8,1,3004902900,25,33,KG,848,886,848,44825,177245955,39449.59,1004.88,8.51,157.79
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,8,1,3303000000,25,33,KG,376,384,376,5133,20992752,4892.69,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,8,2,3303000000,25,33,KG,5,5,5,128,524800,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,8,2,8481300000,25,11,U,60,33,29,618,2471803,0.0,62.48,6.88,0.0
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,8,2,8481809100,25,11,U,120,37,32,682,2728258,0.0,68.96,7.59,0.0
2309,3,580,PAN,3,BOG,25,0,580,1,198,1,8,2,8481809900,25,11,U,296,290,254,5419,21662074,0.0,547.56,60.26,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,3919909000,11,33,KG,1,1,1,40,158153,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,8409919900,25,11,U,2,4,2,172,680203,0.0,105.82,0.0,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,8418999020,11,11,U,2,2,2,56,219748,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,8421399000,11,11,U,1,0,0,6,22470,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,8518210000,11,11,U,2,7,7,221,869289,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,8522909000,11,11,U,2,8,8,244,957675,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,8529909090,11,11,U,4,3,3,90,352524,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,8536501990,11,11,U,1,0,0,1,4360,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,8541410000,11,11,U,3,2,2,59,232279,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,8542310000,11,11,U,5,11,10,321,1261724,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,8543703000,11,11,U,1,0,0,15,57549,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,8544421000,11,33,KG,0,0,0,6,23530,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,8708100000,25,11,U,2,2,1,155,613312,0.0,95.42,0.0,0.0
2309,3,580,PAN,3,BOG,25,3,23,1,198,1,8,2,8708299000,25,11,U,1,2,1,119,468948,0.0,72.96,0.0,0.0
2309,3,580,PAN,3,BOG,25,5,245,1,198,1,8,1,603129000,25,11,U,2500,72,20,334,1303448,319.54,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,7,827,1,198,1,8,2,603110000,25,11,U,900,158,144,153,622516,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,8,618,1,198,1,8,1,603110000,25,11,U,462,10,10,171,683374,170.94,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,8,618,1,198,1,8,1,603121000,25,11,U,16,2,2,5,20468,5.12,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,8,618,1,198,1,8,1,603129000,25,11,U,2544,88,49,391,1530836,376.61,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,8,618,1,198,1,8,1,603141000,25,11,U,308,4,4,99,394017,98.56,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,8,618,1,198,1,8,1,603149000,25,11,U,112,4,4,42,167585,41.38,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,8,618,1,198,1,8,1,603191000,25,11,U,56,2,2,21,82833,20.72,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,8,618,1,198,1,8,1,603192000,25,11,U,32,2,2,11,42216,10.56,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,8,618,1,198,1,8,1,603193000,25,11,U,214,3,3,68,273765,68.48,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,8,618,1,198,1,8,1,603199010,25,11,U,20,2,2,41,162548,40.66,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,8,618,1,198,1,8,1,603199090,25,11,U,224,20,20,103,412887,102.06,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,8,618,1,198,1,8,1,604200000,25,33,KG,15,15,15,129,514269,128.27,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,5,1,603121000,25,11,U,157100,3483,1445,14943,60966956,13527.76,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,5,1,603129000,25,11,U,283045,7360,3106,28192,115026143,25642.8,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,5,2,603110000,25,11,U,142915,6264,2683,21432,87490640,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,5,2,603141000,25,11,U,34321,13471,5749,28285,115455558,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,5,2,603149000,25,11,U,58720,3738,1531,10498,42832996,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,5,2,603199090,25,11,U,7624,446,183,1806,7351277,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,1,603110000,25,11,U,90600,2874,2555,22589,91956811,19365.86,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,1,603121000,25,11,U,33135,1272,949,4401,17379328,4243.27,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,1,603129000,25,11,U,35313,1279,722,6180,24414592,5798.24,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,1,603141000,25,11,U,26323,4446,4036,14579,59087994,13596.21,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,1,603149000,25,11,U,5495,345,333,1696,6777323,1693.14,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,1,603191000,25,11,U,39575,851,825,11686,46699532,11668.57,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,1,603192000,25,11,U,41445,1190,1154,9617,38438942,9609.45,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,1,603193000,25,11,U,115700,4660,3683,16056,64053898,14936.2,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,1,603194000,25,11,U,10200,898,795,2244,9168019,1732.3,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,1,603199010,25,11,U,70,21,19,29,115442,22.65,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,1,603199090,25,11,U,40362,2273,1975,11913,47628376,11376.66,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,1,604200000,25,33,KG,111,115,111,778,3108643,777.6,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,603110000,25,11,U,205339,10277,4966,42794,170735462,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,603121000,25,11,U,4598,110,44,732,2892073,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,603129000,25,11,U,3800,44,40,664,2623411,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,603150000,25,11,U,11520,1154,480,2736,11164370,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,603193000,25,11,U,7300,605,298,1137,4641787,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,603199090,25,11,U,21454,2301,1265,8452,33991346,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,604200000,25,33,KG,130,177,130,1508,6139251,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,703100090,25,33,KG,94,129,94,741,2928027,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,705110000,25,33,KG,198,345,198,545,2151276,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,705190000,25,33,KG,155,269,155,426,1681907,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,709910000,25,33,KG,705,817,705,3912,15939682,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,709999000,25,33,KG,972,1683,972,5324,21034698,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,804400010,25,33,KG,2000,2207,2000,3637,14429914,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,804400090,25,33,KG,9892,11256,9892,22577,91940510,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,810901010,25,33,KG,1235,1407,1235,5191,21184905,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,810904000,25,33,KG,1691,1872,1691,5141,20772793,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,910999000,25,33,KG,3230,4399,3230,22285,88154603,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,3004202000,25,33,KG,1077,1135,1077,31839,129373660,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,3004392000,25,33,KG,8,9,8,1920,7801651,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,3004502000,25,33,KG,1061,1150,1061,26448,105370724,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,3004903000,25,33,KG,32,34,32,1395,5667900,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,3304100000,25,33,KG,437,519,437,22522,90035941,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,3304200000,25,33,KG,280,332,280,10409,41610597,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,3304300000,25,33,KG,1213,1440,1213,28080,112257699,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,3304910000,25,33,KG,198,235,198,6684,26720894,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,3304990000,25,33,KG,109,129,109,6123,24477083,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,3307909000,25,33,KG,35,37,35,275,1118860,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,3808911900,25,33,KG,888,937,888,13279,53878648,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,3925300000,25,11,U,324,2,2,99,392343,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,4008111000,25,33,KG,826,888,826,5595,21978727,0.0,852.0,85.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,4819400000,25,11,U,3560,107,105,860,3513590,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,6303990000,25,11,U,76,705,595,19369,76483081,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,7604210000,25,33,KG,98,116,98,566,2235596,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,8413701100,11,11,U,1,103,75,1015,4129761,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,8471609000,11,11,U,5,411,379,8233,33308064,0.0,1754.01,120.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,8504402000,11,11,U,10,186,161,12572,51085212,0.0,1342.84,10.44,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,8536109000,11,11,U,3,3,3,217,882115,0.0,23.19,0.18,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,8536209000,11,11,U,594,257,223,17362,70548747,0.0,1854.45,14.42,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,8536509000,11,11,U,180,65,56,4362,17723726,0.0,465.89,3.63,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,8538900000,11,11,U,700,56,49,3805,15463035,0.0,406.46,3.16,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,198,1,8,2,8543703000,25,11,U,15,1,1,193,761388,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,169,1,199,1,8,2,709910000,25,33,KG,130,145,130,585,2377066,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,2,1,3304100000,25,33,KG,309,315,309,11808,47422377,11653.12,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,2,1,3304200000,25,33,KG,157,160,157,4588,18623217,4117.54,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,2,1,3304910000,25,33,KG,73,75,73,2235,9004500,2183.62,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,2,1,3304990000,25,33,KG,530,541,530,6223,25006085,5856.6,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,2,1,3305100000,25,33,KG,185,189,185,621,2445505,570.06,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,2,1,3305900000,25,33,KG,51,52,51,205,837793,204.83,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,2,2,3304100000,25,33,KG,93,95,93,4319,17387773,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,2,2,3304200000,25,33,KG,29,29,29,798,3173096,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,2,2,3304910000,25,33,KG,31,32,31,1026,4128650,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,2,2,3304990000,25,33,KG,170,173,170,2743,11073206,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,2,2,3305900000,25,33,KG,82,84,82,1362,5349689,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,2,2,3307200000,25,33,KG,26,27,26,128,513562,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,1,603129000,25,11,U,5200,206,174,848,3444976,848.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,1,603141000,25,11,U,11970,759,735,2155,8613531,2154.6,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,1,603191000,25,11,U,2400,87,84,696,2782427,696.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,1,603199090,25,11,U,200,3,3,60,239864,60.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,1,3303000000,25,33,KG,1754,1789,1754,19455,77408243,17500.77,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,1,3304300000,25,33,KG,40,40,40,430,1733586,411.51,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,2,604200000,25,33,KG,625,642,625,4062,15853835,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,2,3303000000,25,33,KG,35,35,35,762,2997508,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,2,3304200000,25,33,KG,48,49,48,5135,20906247,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,2,3304910000,25,33,KG,3,3,3,67,260605,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,2,3304990000,25,33,KG,82,84,82,3200,12875260,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,2,3307200000,25,33,KG,104,106,104,1092,4364161,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,2,7318159000,25,33,KG,938,978,938,3940,16030796,0.0,1100.0,60.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,198,1,8,2,9603309000,25,11,U,40,1,1,17,67606,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,25,9,249,1,199,1,8,1,3303000000,25,33,KG,83,85,83,711,2903410,651.97,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,50,0,580,1,198,1,8,2,301110090,50,11,U,7885,203,194,2797,11334549,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,66,9,169,1,198,1,8,1,5401101000,66,33,KG,251,945,251,21567,87750503,21446.85,953.45,45.04,0.0
2309,3,580,PAN,3,BOG,66,9,169,1,198,1,8,2,5207100000,11,33,KG,7,8,7,1305,5309611,0.0,68.01,2.75,0.0
2309,3,580,PAN,3,BOG,66,9,169,1,198,1,8,2,9403700000,66,11,U,9,115,92,1052,4279083,0.0,54.81,2.22,0.0
2309,3,580,PAN,3,BOG,66,9,169,1,2,2,8,2,4820100000,66,11,U,3,2,1,6,24372,0.0,1.13,0.21,0.0
2309,3,580,PAN,3,BOG,66,9,169,1,2,2,8,2,4911100000,66,33,KG,1,1,1,3,12206,0.0,0.57,0.1,0.0
2309,3,580,PAN,3,BOG,68,0,580,1,198,1,8,2,2309902000,68,33,KG,1380,1564,1380,19621,79727999,0.0,1949.8,90.0,0.0
2309,3,580,PAN,3,BOG,68,0,580,1,198,1,8,2,2710191500,68,67,M3,1595,1187924,1187924,1260800,5093518709,0.0,0.0,0.0,0.0
2309,3,580,PAN,3,BOG,68,9,169,1,198,1,8,2,4202210000,68,11,U,93,51,47,1286,5271571,0.0,0.0,0.0,0.0
